ID,Calories_Burned
TEST_0543,95.37694
TEST_0544,79.01512
TEST_0545,91.179756
TEST_0546,18.574106
TEST_0547,100.75227
TEST_0548,175.6353
TEST_0549,23.964655
TEST_0550,45.923122
TEST_0551,130.80093
TEST_0552,119.42163
TEST_0553,120.12812
TEST_0554,75.05686
TEST_0555,22.191511
TEST_0556,152.03397
TEST_0557,94.53852
TEST_0558,208.02919
TEST_0559,38.315117
TEST_0560,3.1502795
TEST_0561,25.54021
TEST_0562,193.95688
TEST_0563,92.910675
TEST_0564,55.174355
TEST_0565,152.278
TEST_0566,34.703255
TEST_0567,134.55147
TEST_0568,4.987374
TEST_0569,28.539999
TEST_0570,36.311222
TEST_0571,32.29121
TEST_0572,25.589766
TEST_0573,178.09317
TEST_0574,53.51425
TEST_0575,9.575664
TEST_0576,12.992931
TEST_0577,55.69471
TEST_0578,24.289343
TEST_0579,191.87337
TEST_0580,87.779
TEST_0581,240.66672
TEST_0582,89.22447
TEST_0583,42.188072
TEST_0584,93.67728
TEST_0585,37.01928
TEST_0586,110.311874
TEST_0587,153.59216
TEST_0588,163.2878
TEST_0589,19.70819
TEST_0590,153.34784
TEST_0591,230.00098
TEST_0592,28.244886
TEST_0593,207.15457
TEST_0594,73.70821
TEST_0595,24.34462
TEST_0596,9.59723
TEST_0597,148.357
TEST_0598,144.10925
TEST_0599,73.114395
TEST_0600,189.26259
TEST_0601,68.20326
TEST_0602,237.08173
TEST_0603,169.24837
TEST_0604,149.8043
TEST_0605,79.314064
TEST_0606,124.520424
TEST_0607,35.041748
TEST_0608,116.247154
TEST_0609,107.979904
TEST_0610,61.633335
TEST_0611,118.919235
TEST_0612,123.755264
TEST_0613,32.818867
TEST_0614,21.372177
TEST_0615,18.842825
TEST_0616,84.32595
TEST_0617,195.9652
TEST_0618,26.041187
TEST_0619,146.43948
TEST_0620,203.66121
TEST_0621,4.4808927
TEST_0622,33.985985
TEST_0623,21.372437
TEST_0624,60.18668
TEST_0625,66.53413
TEST_0626,97.75528
TEST_0627,244.66913
TEST_0628,93.12026
TEST_0629,94.42013
TEST_0630,22.708263
TEST_0631,50.563896
TEST_0632,204.87099
TEST_0633,74.6981
TEST_0634,41.635586
TEST_0635,37.85456
TEST_0636,150.69878
TEST_0637,111.91804
TEST_0638,48.851807
TEST_0639,139.79211
TEST_0640,28.552883
TEST_0641,28.97341
TEST_0642,88.432915
TEST_0643,43.51649
TEST_0644,7.139555
TEST_0645,183.96169
TEST_0646,68.03145
TEST_0647,72.522095
TEST_0648,28.62023
TEST_0649,79.35151
TEST_0650,78.14922
TEST_0651,158.02377
TEST_0652,90.95423
TEST_0653,7.1516957
TEST_0654,11.419549
TEST_0655,8.908409
TEST_0656,108.42244
TEST_0657,95.8767
TEST_0658,8.464619
TEST_0659,26.454168
TEST_0660,13.163075
TEST_0661,67.04387
TEST_0662,99.99367
TEST_0663,13.527193
TEST_0664,87.56252
TEST_0665,67.48938
TEST_0666,152.47647
TEST_0667,186.00774
TEST_0668,67.50709
TEST_0669,242.1149
TEST_0670,129.73865
TEST_0671,27.094112
TEST_0672,103.98188
TEST_0673,108.51068
TEST_0674,76.823425
TEST_0675,185.03464
TEST_0676,19.667086
TEST_0677,118.14295
TEST_0678,66.67018
TEST_0679,80.90608
TEST_0680,3.0638492
TEST_0681,106.4099
TEST_0682,160.08464
TEST_0683,10.373929
TEST_0684,5.975314
TEST_0685,23.679888
TEST_0686,166.38622
TEST_0687,62.963745
TEST_0688,96.46579
TEST_0689,78.34989
TEST_0690,255.18307
TEST_0691,16.893806
TEST_0692,231.9998
TEST_0693,193.28403
TEST_0694,132.95726
TEST_0695,50.204166
TEST_0696,133.3709
TEST_0697,73.87247
TEST_0698,74.687416
TEST_0699,100.431145
TEST_0700,157.60641
TEST_0701,77.38088
TEST_0702,61.426064
TEST_0703,209.51611
TEST_0704,71.29892
TEST_0705,25.685673
TEST_0706,119.46464
TEST_0707,27.823095
TEST_0708,6.719243
TEST_0709,53.862724
TEST_0710,68.206116
TEST_0711,10.190764
TEST_0712,45.12608
TEST_0713,12.626118
TEST_0714,169.00095
TEST_0715,125.60441
TEST_0716,10.450813
TEST_0717,8.774741
TEST_0718,133.96545
TEST_0719,54.67024
TEST_0720,107.48786
TEST_0721,79.027435
TEST_0722,136.47496
TEST_0723,69.637566
TEST_0724,112.02804
TEST_0725,109.63171
TEST_0726,36.017384
TEST_0727,53.74121
TEST_0728,187.711
TEST_0729,88.60417
TEST_0730,216.84097
TEST_0731,105.77668
TEST_0732,6.308279
TEST_0733,199.84819
TEST_0734,73.60921
TEST_0735,82.24524
TEST_0736,48.51591
TEST_0737,32.486702
TEST_0738,154.13335
TEST_0739,225.48434
TEST_0740,136.76244
TEST_0741,22.156345
TEST_0742,61.00006
TEST_0743,58.25985
TEST_0744,48.01769
TEST_0745,17.077276
TEST_0746,16.52679
TEST_0747,87.83786
TEST_0748,212.05653
TEST_0749,197.6952
TEST_0750,74.57343
TEST_0751,15.634443
TEST_0752,3.859973
TEST_0753,52.902905
TEST_0754,87.71126
TEST_0755,26.339365
TEST_0756,181.50508
TEST_0757,52.041843
TEST_0758,29.464613
TEST_0759,118.28779
TEST_0760,83.708
TEST_0761,102.28404
TEST_0762,89.58476
TEST_0763,84.02018
TEST_0764,64.12953
TEST_0765,166.77711
TEST_0766,4.1724963
TEST_0767,11.057847
TEST_0768,86.62635
TEST_0769,67.30331
TEST_0770,7.151258
TEST_0771,49.712227
TEST_0772,164.77779
TEST_0773,4.3532634
TEST_0774,160.79941
TEST_0775,33.083366
TEST_0776,232.34178
TEST_0777,110.81863
TEST_0778,173.20326
TEST_0779,105.876595
TEST_0780,207.0263
TEST_0781,169.94371
TEST_0782,19.053223
TEST_0783,27.628387
TEST_0784,127.77936
TEST_0785,20.068014
TEST_0786,92.5894
TEST_0787,148.24442
TEST_0788,92.81021
TEST_0789,11.178988
TEST_0790,138.60799
TEST_0791,155.22153
TEST_0792,28.187632
TEST_0793,28.841228
TEST_0794,151.6855
TEST_0795,77.1303
TEST_0796,44.865448
TEST_0797,103.679085
TEST_0798,4.5219793
TEST_0799,246.64899
TEST_0800,80.123665
TEST_0801,41.38828
TEST_0802,26.053587
TEST_0803,151.59175
TEST_0804,5.323596
TEST_0805,7.534807
TEST_0806,76.077354
TEST_0807,111.55885
TEST_0808,73.953156
TEST_0809,151.87233
TEST_0810,78.45712
TEST_0811,131.83095
TEST_0812,139.28946
TEST_0813,54.3211
TEST_0814,66.505844
TEST_0815,43.667007
TEST_0816,9.427233
TEST_0817,93.414856
TEST_0818,55.750904
TEST_0819,62.659603
TEST_0820,6.9163885
TEST_0821,133.3746
TEST_0822,101.706856
TEST_0823,41.49589
TEST_0824,61.896194
TEST_0825,143.07886
TEST_0826,76.25688
TEST_0827,89.10964
TEST_0828,41.939037
TEST_0829,13.539596
TEST_0830,106.42483
TEST_0831,168.75488
TEST_0832,8.826916
TEST_0833,34.002243
TEST_0834,73.21879
TEST_0835,220.81075
TEST_0836,130.5023
TEST_0837,195.89386
TEST_0838,194.75937
TEST_0839,7.711816
TEST_0840,239.80598
TEST_0841,19.510181
TEST_0842,156.42429
TEST_0843,147.29688
TEST_0844,120.49368
TEST_0845,59.855915
TEST_0846,33.24759
TEST_0847,3.5908146
TEST_0848,178.5498
TEST_0849,57.849133
TEST_0850,39.97794
TEST_0851,200.28645
TEST_0852,3.4722805
TEST_0853,95.79647
TEST_0854,50.312813
TEST_0855,166.80841
TEST_0856,33.179295
TEST_0857,200.62561
TEST_0858,81.159935
TEST_0859,35.58968
TEST_0860,170.20479
TEST_0861,20.654263
TEST_0862,95.0651
TEST_0863,185.46959
TEST_0864,120.78488
TEST_0865,79.90623
TEST_0866,5.102403
TEST_0867,62.48527
TEST_0868,58.505833
TEST_0869,128.50919
TEST_0870,156.46613
TEST_0871,145.01082
TEST_0872,126.58082
TEST_0873,158.46504
TEST_0874,180.63092
TEST_0875,74.80877
TEST_0876,49.941975
TEST_0877,23.939816
TEST_0878,172.37845
TEST_0879,45.584118
TEST_0880,110.810585
TEST_0881,111.47345
TEST_0882,45.337063
TEST_0883,115.248695
TEST_0884,81.97775
TEST_0885,55.937897
TEST_0886,44.33666
TEST_0887,79.678024
TEST_0888,7.3024573
TEST_0889,211.30782
TEST_0890,90.95118
TEST_0891,156.81699
TEST_0892,95.88454
TEST_0893,45.25021
TEST_0894,164.11948
TEST_0895,146.48744
TEST_0896,91.97289
TEST_0897,133.81436
TEST_0898,52.19684
TEST_0899,44.69153
TEST_0900,142.371
TEST_0901,82.914925
TEST_0902,3.1487713
TEST_0903,171.36067
TEST_0904,33.06344
TEST_0905,12.319059
TEST_0906,112.54008
TEST_0907,43.763145
TEST_0908,59.478733
TEST_0909,53.091064
TEST_0910,134.16795
TEST_0911,41.675465
TEST_0912,166.96603
TEST_0913,32.819824
TEST_0914,14.470998
TEST_0915,145.0266
TEST_0916,155.33362
TEST_0917,73.875656
TEST_0918,2.5559328
TEST_0919,97.40397
TEST_0920,54.8343
TEST_0921,91.81891
TEST_0922,210.73666
TEST_0923,276.31967
TEST_0924,9.706801
TEST_0925,23.055578
TEST_0926,76.76744
TEST_0927,202.24684
TEST_0928,167.5037
TEST_0929,18.633951
TEST_0930,101.979836
TEST_0931,146.95439
TEST_0932,34.80391
TEST_0933,124.67483
TEST_0934,117.3779
TEST_0935,41.191177
TEST_0936,100.184166
TEST_0937,54.76441
TEST_0938,135.66183
TEST_0939,221.36578
TEST_0940,5.480305
TEST_0941,185.02486
TEST_0942,15.818931
TEST_0943,27.467323
TEST_0944,105.10709
TEST_0945,206.8902
TEST_0946,147.52417
TEST_0947,47.191315
TEST_0948,73.79137
TEST_0949,104.02623
TEST_0950,86.426285
TEST_0951,103.295616
TEST_0952,13.185289
TEST_0953,220.8051
TEST_0954,150.08995
TEST_0955,48.643448
TEST_0956,97.48455
TEST_0957,8.174819
TEST_0958,140.57098
TEST_0959,5.2921658
TEST_0960,6.664295
TEST_0961,3.493524
TEST_0962,86.7509
TEST_0963,140.1178
TEST_0964,21.042185
TEST_0965,100.11983
TEST_0966,189.89487
TEST_0967,117.93949
TEST_0968,7.1743164
TEST_0969,167.09041
TEST_0970,196.65533
TEST_0971,52.01448
TEST_0972,138.24356
TEST_0973,180.8022
TEST_0974,8.698736
TEST_0975,100.47839
TEST_0976,105.21524
TEST_0977,132.61014
TEST_0978,132.39351
TEST_0979,57.733418
TEST_0980,39.698086
TEST_0981,64.86825
TEST_0982,16.000494
TEST_0983,150.23114
TEST_0984,61.57529
TEST_0985,9.775689
TEST_0986,177.61766
TEST_0987,78.16493
TEST_0988,51.67241
TEST_0989,119.467636
TEST_0990,24.296541
TEST_0991,179.46346
TEST_0992,170.8903
TEST_0993,10.058915
TEST_0994,37.44119
TEST_0995,63.961533
TEST_0996,48.26201
TEST_0997,61.530838
TEST_0998,164.48149
TEST_0999,18.969416
TEST_1000,49.220867
TEST_1001,41.52544
TEST_1002,47.308475
TEST_1003,11.61273
TEST_1004,35.388966
TEST_1005,14.907804
TEST_1006,131.67055
TEST_1007,37.595287
TEST_1008,102.14333
TEST_1009,57.058804
TEST_1010,31.610619
TEST_1011,25.570837
TEST_1012,43.643696
TEST_1013,156.72508
TEST_1014,47.57635
TEST_1015,134.54755
TEST_1016,88.73397
TEST_1017,159.95984
TEST_1018,25.904142
TEST_1019,95.72302
TEST_1020,143.44336
TEST_1021,76.227554
TEST_1022,132.71703
TEST_1023,30.639061
TEST_1024,172.98732
TEST_1025,202.63332
TEST_1026,8.840905
TEST_1027,31.25275
TEST_1028,61.130013
TEST_1029,201.98317
TEST_1030,161.11946
TEST_1031,113.28344
TEST_1032,83.55525
TEST_1033,171.30785
TEST_1034,84.83172
TEST_1035,45.30392
TEST_1036,130.82458
TEST_1037,85.3327
TEST_1038,116.82037
TEST_1039,157.54874
TEST_1040,104.17966
TEST_1041,169.87839
TEST_1042,223.13448
TEST_1043,101.53732
TEST_1044,223.8293
TEST_1045,136.5138
TEST_1046,5.9708586
TEST_1047,51.601955
TEST_1048,19.00987
TEST_1049,156.70955
TEST_1050,15.025599
TEST_1051,15.526809
TEST_1052,83.97794
TEST_1053,59.198647
TEST_1054,93.469986
TEST_1055,59.126335
TEST_1056,99.54832
TEST_1057,117.2001
TEST_1058,60.73908
TEST_1059,45.01562
TEST_1060,8.114553
TEST_1061,36.72584
TEST_1062,4.363749
TEST_1063,11.217601
TEST_1064,77.68154
TEST_1065,5.231803
TEST_1066,161.09589
TEST_1067,38.33465
TEST_1068,65.74062
TEST_1069,23.029757
TEST_1070,120.647736
TEST_1071,12.917363
TEST_1072,57.57647
TEST_1073,73.34807
TEST_1074,165.61914
TEST_1075,53.580994
TEST_1076,8.264775
TEST_1077,83.26364
TEST_1078,44.07812
TEST_1079,28.594229
TEST_1080,159.95422
TEST_1081,118.48486
TEST_1082,59.345196
TEST_1083,127.70644
TEST_1084,12.964465
TEST_1085,47.867645
TEST_1086,112.99774
TEST_1087,15.018457
TEST_1088,168.21661
TEST_1089,121.91392
TEST_1090,215.54813
TEST_1091,7.178981
TEST_1092,95.98499
TEST_1093,78.983795
TEST_1094,106.99721
TEST_1095,138.17412
TEST_1096,11.001737
TEST_1097,88.08782
TEST_1098,26.398348
TEST_1099,41.342842
TEST_1100,64.64217
TEST_1101,63.762566
TEST_1102,27.242609
TEST_1103,155.66302
TEST_1104,132.05853
TEST_1105,25.790955
TEST_1106,63.26071
TEST_1107,192.13644
TEST_1108,150.50511
TEST_1109,130.6823
TEST_1110,81.6032
TEST_1111,154.33398
TEST_1112,85.36651
TEST_1113,61.977695
TEST_1114,120.948524
TEST_1115,88.96899
TEST_1116,118.42176
TEST_1117,169.69394
TEST_1118,131.40988
TEST_1119,103.45176
TEST_1120,60.196117
TEST_1121,32.72701
TEST_1122,76.8911
TEST_1123,104.15197
TEST_1124,140.58092
TEST_1125,191.00896
TEST_1126,159.5453
TEST_1127,36.415844
TEST_1128,12.329726
TEST_1129,85.14383
TEST_1130,28.654552
TEST_1131,77.93178
TEST_1132,121.96476
TEST_1133,151.90964
TEST_1134,62.91932
TEST_1135,32.782238
TEST_1136,258.45868
TEST_1137,205.97195
TEST_1138,134.06462
TEST_1139,71.58139
TEST_1140,32.490627
TEST_1141,144.15831
TEST_1142,133.59096
TEST_1143,215.42596
TEST_1144,7.5876126
TEST_1145,22.429567
TEST_1146,9.014372
TEST_1147,152.11813
TEST_1148,169.64717
TEST_1149,31.473135
TEST_1150,153.90771
TEST_1151,126.73088
TEST_1152,10.245249
TEST_1153,76.79664
TEST_1154,56.980183
TEST_1155,12.317781
TEST_1156,171.01393
TEST_1157,100.61126
TEST_1158,120.5644
TEST_1159,134.2715
TEST_1160,58.27136
TEST_1161,157.37059
