ID,Calories_Burned
TEST_0213,16.434504
TEST_0214,48.853485
TEST_0215,63.13539
TEST_0216,87.29589
TEST_0217,142.29955
TEST_0218,41.350716
TEST_0219,95.78691
TEST_0220,157.86784
TEST_0221,66.07125
TEST_0222,136.8345
TEST_0223,187.79797
TEST_0224,78.94897
TEST_0225,31.58699
TEST_0226,64.380005
TEST_0227,140.98686
TEST_0228,58.260212
TEST_0229,6.8877716
TEST_0230,59.48398
TEST_0231,51.49389
TEST_0232,69.69068
TEST_0233,79.60366
TEST_0234,12.539491
TEST_0235,50.06174
TEST_0236,127.41021
TEST_0237,18.595165
TEST_0238,147.86101
TEST_0239,21.270845
TEST_0240,16.78439
TEST_0241,194.7416
TEST_0242,89.53453
TEST_0243,11.578653
TEST_0244,42.824745
TEST_0245,70.43268
TEST_0246,45.132164
TEST_0247,120.31878
TEST_0248,44.2334
TEST_0249,18.279156
TEST_0250,54.703712
TEST_0251,91.788376
TEST_0252,37.14685
TEST_0253,109.85247
TEST_0254,108.66887
TEST_0255,33.20806
TEST_0256,8.18757
TEST_0257,104.60553
TEST_0258,135.65205
TEST_0259,18.70496
TEST_0260,20.964436
TEST_0261,71.37792
TEST_0262,52.38182
TEST_0263,17.473112
TEST_0264,25.91145
TEST_0265,1.2484424
TEST_0266,58.27743
TEST_0267,20.11656
TEST_0268,64.51687
TEST_0269,184.04312
TEST_0270,95.80983
TEST_0271,134.02888
TEST_0272,18.970715
TEST_0273,150.12405
TEST_0274,22.402914
TEST_0275,56.446045
TEST_0276,82.75933
TEST_0277,151.18343
TEST_0278,7.616465
TEST_0279,64.80838
TEST_0280,181.22379
TEST_0281,106.14057
TEST_0282,33.058537
TEST_0283,15.676899
TEST_0284,177.59953
TEST_0285,46.767887
TEST_0286,41.10172
TEST_0287,51.640785
TEST_0288,101.18417
TEST_0289,52.39371
TEST_0290,179.09615
TEST_0291,36.962093
TEST_0292,74.18457
TEST_0293,45.641167
TEST_0294,131.21803
TEST_0295,36.05816
TEST_0296,81.32002
TEST_0297,129.57568
TEST_0298,129.25745
TEST_0299,186.09042
TEST_0300,226.94107
TEST_0301,2.9742656
TEST_0302,229.20842
TEST_0303,109.73164
TEST_0304,64.38007
TEST_0305,139.38466
TEST_0306,54.36786
TEST_0307,216.84903
TEST_0308,186.38708
TEST_0309,143.97916
TEST_0310,85.04527
TEST_0311,33.26842
TEST_0312,166.22939
TEST_0313,80.57071
TEST_0314,188.76602
TEST_0315,183.70421
TEST_0316,241.2255
TEST_0317,165.25208
TEST_0318,57.69417
TEST_0319,242.61557
TEST_0320,210.21704
TEST_0321,81.171974
TEST_0322,166.75218
TEST_0323,77.35547
TEST_0324,46.570286
TEST_0325,12.237353
TEST_0326,88.15668
TEST_0327,106.2754
TEST_0328,83.591545
TEST_0329,72.21082
TEST_0330,9.308838
TEST_0331,133.49467
TEST_0332,9.658604
TEST_0333,91.767715
TEST_0334,37.02828
TEST_0335,94.003525
TEST_0336,108.60577
TEST_0337,155.14818
TEST_0338,95.058365
TEST_0339,120.66483
TEST_0340,26.726353
TEST_0341,222.41188
TEST_0342,80.76497
TEST_0343,139.95622
TEST_0344,90.03728
TEST_0345,11.389612
TEST_0346,26.181343
TEST_0347,75.87887
TEST_0348,26.59106
TEST_0349,167.64536
TEST_0350,189.27419
TEST_0351,62.541782
TEST_0352,127.47719
TEST_0353,59.262478
TEST_0354,68.70173
TEST_0355,2.1265943
TEST_0356,163.52905
TEST_0357,191.89919
TEST_0358,116.22755
TEST_0359,132.15346
TEST_0360,84.80442
TEST_0361,132.02898
TEST_0362,136.61632
TEST_0363,24.1011
TEST_0364,167.78148
TEST_0365,33.44488
TEST_0366,119.35841
TEST_0367,26.969349
TEST_0368,210.575
TEST_0369,128.85387
TEST_0370,22.280884
TEST_0371,110.03421
TEST_0372,89.68715
TEST_0373,130.21222
TEST_0374,19.39934
TEST_0375,196.72174
TEST_0376,208.58711
TEST_0377,202.73079
TEST_0378,50.481255
TEST_0379,75.464455
TEST_0380,158.37714
TEST_0381,26.341208
TEST_0382,29.764935
TEST_0383,205.17346
TEST_0384,6.255072
TEST_0385,4.56955
TEST_0386,174.16551
TEST_0387,94.3392
TEST_0388,122.58099
TEST_0389,174.47263
TEST_0390,177.6121
TEST_0391,18.698359
TEST_0392,113.26091
TEST_0393,125.55135
TEST_0394,36.764645
TEST_0395,173.00415
TEST_0396,98.94977
TEST_0397,19.352491
TEST_0398,114.508705
TEST_0399,129.25337
TEST_0400,83.84726
TEST_0401,191.60335
TEST_0402,144.59941
TEST_0403,145.61461
TEST_0404,113.4431
TEST_0405,98.290184
TEST_0406,18.201649
TEST_0407,68.14988
TEST_0408,166.26414
TEST_0409,188.82678
TEST_0410,104.15615
TEST_0411,220.29659
TEST_0412,7.9319377
TEST_0413,52.190628
TEST_0414,165.64215
TEST_0415,12.307395
TEST_0416,55.387424
TEST_0417,87.21554
TEST_0418,17.196976
TEST_0419,7.3431964
TEST_0420,158.54237
TEST_0421,37.575356
TEST_0422,86.916435
TEST_0423,75.64961
TEST_0424,134.9887
TEST_0425,46.213802
TEST_0426,41.260487
TEST_0427,9.30286
TEST_0428,66.40843
TEST_0429,95.6643
TEST_0430,109.89578
TEST_0431,213.89488
TEST_0432,51.75233
TEST_0433,1.6359402
TEST_0434,183.35735
TEST_0435,35.791306
TEST_0436,52.587025
TEST_0437,167.44128
TEST_0438,48.52026
TEST_0439,179.63745
TEST_0440,223.01752
TEST_0441,45.948284
TEST_0442,47.05036
TEST_0443,67.12271
TEST_0444,215.13205
TEST_0445,139.95737
TEST_0446,161.13239
TEST_0447,44.462326
TEST_0448,85.34754
TEST_0449,49.969955
TEST_0450,102.06687
TEST_0451,124.9419
TEST_0452,75.11734
TEST_0453,51.4688
TEST_0454,33.900803
TEST_0455,41.560467
TEST_0456,123.32208
TEST_0457,145.9249
TEST_0458,178.05145
TEST_0459,146.92012
TEST_0460,90.96529
TEST_0461,211.46246
TEST_0462,71.56683
TEST_0463,109.15961
TEST_0464,95.283264
TEST_0465,35.200466
TEST_0466,102.51683
TEST_0467,55.415928
TEST_0468,139.55505
TEST_0469,4.9346147
TEST_0470,90.80013
TEST_0471,29.851948
TEST_0472,50.204346
TEST_0473,23.171328
TEST_0474,190.93723
TEST_0475,181.5752
TEST_0476,24.840944
TEST_0477,37.49269
TEST_0478,24.6199
TEST_0479,32.36891
TEST_0480,45.022415
TEST_0481,24.44035
TEST_0482,195.86569
TEST_0483,133.66273
TEST_0484,55.7214
TEST_0485,7.1306424
TEST_0486,4.122896
TEST_0487,222.41293
TEST_0488,18.240929
TEST_0489,7.579059
TEST_0490,187.62296
TEST_0491,90.7121
TEST_0492,81.73916
TEST_0493,46.594486
TEST_0494,90.65784
TEST_0495,50.223034
TEST_0496,22.697853
TEST_0497,16.152739
TEST_0498,128.53535
TEST_0499,123.94871
TEST_0500,13.370162
TEST_0501,112.78032
TEST_0502,174.45364
TEST_0503,21.702475
TEST_0504,98.753296
TEST_0505,19.78364
TEST_0506,153.53723
TEST_0507,61.689014
TEST_0508,177.87921
TEST_0509,120.254654
TEST_0510,69.784874
TEST_0511,83.26616
TEST_0512,33.530525
TEST_0513,53.03225
TEST_0514,61.081802
TEST_0515,142.60785
TEST_0516,150.23863
TEST_0517,6.638444
TEST_0518,177.22049
TEST_0519,25.692322
TEST_0520,60.69413
TEST_0521,90.47791
TEST_0522,210.51233
TEST_0523,116.21307
TEST_0524,98.212296
TEST_0525,73.9441
TEST_0526,116.59905
TEST_0527,6.9907236
TEST_0528,169.29446
TEST_0529,194.15323
TEST_0530,70.54828
TEST_0531,125.05894
TEST_0532,28.880997
TEST_0533,139.20331
TEST_0534,104.22858
TEST_0535,103.93572
TEST_0536,4.8725686
TEST_0537,124.46347
TEST_0538,64.91751
TEST_0539,44.561077
TEST_0540,125.96041
TEST_0541,14.400921
TEST_0542,138.07011
TEST_0543,98.261406
TEST_0544,83.60873
TEST_0545,90.9408
TEST_0546,17.708847
TEST_0547,101.06427
TEST_0548,175.64864
TEST_0549,22.517157
TEST_0550,48.42381
TEST_0551,133.8843
TEST_0552,123.03607
TEST_0553,115.74963
TEST_0554,79.02477
TEST_0555,21.776587
TEST_0556,140.10648
TEST_0557,93.211586
TEST_0558,217.16168
TEST_0559,36.95911
TEST_0560,3.437999
TEST_0561,24.001007
TEST_0562,188.87384
TEST_0563,89.37408
TEST_0564,54.439117
TEST_0565,153.388
TEST_0566,32.568233
TEST_0567,137.0677
TEST_0568,4.6029787
TEST_0569,29.785334
TEST_0570,36.081284
TEST_0571,32.43193
TEST_0572,24.566185
TEST_0573,181.96146
TEST_0574,49.381863
TEST_0575,11.9804
TEST_0576,13.585426
TEST_0577,53.962368
TEST_0578,26.674795
TEST_0579,195.36711
TEST_0580,88.060165
TEST_0581,239.60786
TEST_0582,89.56679
TEST_0583,40.986916
TEST_0584,93.85855
TEST_0585,38.32315
TEST_0586,110.664734
TEST_0587,153.39156
TEST_0588,165.37753
TEST_0589,18.46921
TEST_0590,154.17952
TEST_0591,226.13051
TEST_0592,25.920845
TEST_0593,208.36708
TEST_0594,72.908005
TEST_0595,24.196217
TEST_0596,9.406141
TEST_0597,147.23969
TEST_0598,143.04317
TEST_0599,72.47382
TEST_0600,198.10336
TEST_0601,64.73414
TEST_0602,239.652
TEST_0603,164.76366
TEST_0604,144.94403
TEST_0605,80.67732
TEST_0606,122.40814
TEST_0607,36.81739
TEST_0608,107.59471
TEST_0609,107.60991
TEST_0610,61.188545
TEST_0611,114.89496
TEST_0612,118.91865
TEST_0613,33.519413
TEST_0614,20.283207
TEST_0615,18.395384
TEST_0616,86.94155
TEST_0617,194.63913
TEST_0618,27.245504
TEST_0619,142.89189
TEST_0620,208.2899
TEST_0621,4.6285396
TEST_0622,34.336742
TEST_0623,20.71935
TEST_0624,59.201675
TEST_0625,65.31795
TEST_0626,97.29749
TEST_0627,244.91049
TEST_0628,92.462776
TEST_0629,93.81671
TEST_0630,23.485231
TEST_0631,50.885937
TEST_0632,214.6551
TEST_0633,79.46532
TEST_0634,42.520164
TEST_0635,36.5272
TEST_0636,152.6383
TEST_0637,113.84233
TEST_0638,48.155376
TEST_0639,138.67755
TEST_0640,27.109966
TEST_0641,32.498398
TEST_0642,85.82358
TEST_0643,41.598373
TEST_0644,7.830133
TEST_0645,182.65356
TEST_0646,62.3055
TEST_0647,74.241234
TEST_0648,28.487543
TEST_0649,81.05594
TEST_0650,78.60186
TEST_0651,154.25696
TEST_0652,90.14718
TEST_0653,7.7328787
TEST_0654,10.856472
TEST_0655,5.870321
TEST_0656,109.06817
TEST_0657,93.898315
TEST_0658,8.805074
TEST_0659,27.605577
TEST_0660,12.30611
TEST_0661,69.07046
TEST_0662,95.271324
TEST_0663,10.885681
TEST_0664,75.50281
TEST_0665,67.78128
TEST_0666,147.37428
TEST_0667,185.57483
TEST_0668,69.617065
TEST_0669,234.59541
TEST_0670,131.7168
TEST_0671,28.814363
TEST_0672,102.76819
TEST_0673,105.7282
TEST_0674,75.91191
TEST_0675,188.91107
TEST_0676,19.130167
TEST_0677,117.03448
TEST_0678,65.01705
TEST_0679,82.195724
TEST_0680,3.1695569
TEST_0681,108.13215
TEST_0682,162.00099
TEST_0683,11.101875
TEST_0684,8.524366
TEST_0685,25.416613
TEST_0686,165.65717
TEST_0687,63.89236
TEST_0688,90.72121
TEST_0689,79.45674
TEST_0690,253.05145
TEST_0691,16.92013
TEST_0692,232.53076
TEST_0693,192.55682
TEST_0694,128.87917
TEST_0695,50.46465
TEST_0696,127.57372
TEST_0697,69.93816
TEST_0698,78.914444
TEST_0699,101.06642
TEST_0700,157.11658
TEST_0701,75.301414
TEST_0702,61.404263
TEST_0703,215.6128
TEST_0704,71.12852
TEST_0705,25.985146
TEST_0706,116.71666
TEST_0707,27.264809
TEST_0708,6.4810805
TEST_0709,53.745434
TEST_0710,70.66902
TEST_0711,9.68091
TEST_0712,44.625103
TEST_0713,11.52177
TEST_0714,166.62662
TEST_0715,126.32107
TEST_0716,10.345779
TEST_0717,8.102366
TEST_0718,134.20439
TEST_0719,55.57633
TEST_0720,103.85175
TEST_0721,70.97298
TEST_0722,130.14728
TEST_0723,70.29217
TEST_0724,112.98917
TEST_0725,111.4299
TEST_0726,36.098587
TEST_0727,53.994373
TEST_0728,181.78334
TEST_0729,93.979645
TEST_0730,216.97733
TEST_0731,105.09257
TEST_0732,6.720046
TEST_0733,198.24254
TEST_0734,73.1442
TEST_0735,79.6877
TEST_0736,50.013557
TEST_0737,32.59138
TEST_0738,152.91748
TEST_0739,224.73721
TEST_0740,138.6789
TEST_0741,23.542631
TEST_0742,60.778477
TEST_0743,57.612743
TEST_0744,45.705227
TEST_0745,17.325941
TEST_0746,16.680746
TEST_0747,87.58993
TEST_0748,212.0298
TEST_0749,192.14618
TEST_0750,72.63063
TEST_0751,13.7166395
TEST_0752,3.9826045
TEST_0753,54.080433
TEST_0754,90.608955
TEST_0755,26.311775
TEST_0756,179.44678
TEST_0757,48.89912
TEST_0758,28.451496
TEST_0759,112.31899
TEST_0760,86.23171
TEST_0761,101.19706
TEST_0762,89.72994
TEST_0763,83.29328
TEST_0764,63.794743
TEST_0765,171.49857
TEST_0766,4.293976
TEST_0767,10.854804
TEST_0768,85.056564
TEST_0769,61.419136
TEST_0770,6.1576586
TEST_0771,43.377056
TEST_0772,166.7378
TEST_0773,3.7095008
TEST_0774,161.0683
TEST_0775,31.393745
TEST_0776,231.34315
TEST_0777,112.23164
TEST_0778,171.12993
TEST_0779,106.30405
TEST_0780,208.88936
TEST_0781,159.40773
TEST_0782,18.645
TEST_0783,29.368866
TEST_0784,127.8275
TEST_0785,20.92709
TEST_0786,94.41578
TEST_0787,149.59477
TEST_0788,92.222885
TEST_0789,10.511537
TEST_0790,138.29007
TEST_0791,156.70697
TEST_0792,28.401806
TEST_0793,29.776182
TEST_0794,155.90456
TEST_0795,73.585045
TEST_0796,45.666206
TEST_0797,111.66277
TEST_0798,5.5006037
TEST_0799,242.38858
TEST_0800,79.07729
TEST_0801,39.92245
TEST_0802,26.191193
TEST_0803,152.50932
TEST_0804,4.2161303
TEST_0805,7.6818337
TEST_0806,76.506004
TEST_0807,111.11502
TEST_0808,79.648315
TEST_0809,152.16617
TEST_0810,75.670555
TEST_0811,134.97263
TEST_0812,130.12448
TEST_0813,53.909454
TEST_0814,64.59939
TEST_0815,44.2997
TEST_0816,9.415491
TEST_0817,95.49968
TEST_0818,57.970306
TEST_0819,64.51596
TEST_0820,6.859853
TEST_0821,136.73079
TEST_0822,105.76045
TEST_0823,42.16678
TEST_0824,60.267776
TEST_0825,143.57542
TEST_0826,74.34484
TEST_0827,93.39897
TEST_0828,39.198795
TEST_0829,15.1938505
TEST_0830,103.66852
TEST_0831,164.41881
TEST_0832,8.835899
TEST_0833,32.394657
TEST_0834,70.76727
TEST_0835,223.81584
TEST_0836,121.54999
TEST_0837,194.27977
TEST_0838,195.07982
TEST_0839,8.288012
TEST_0840,236.35869
TEST_0841,18.236506
TEST_0842,153.81989
TEST_0843,148.82262
TEST_0844,112.82187
TEST_0845,58.474045
TEST_0846,33.703056
TEST_0847,3.6740763
TEST_0848,177.50986
TEST_0849,57.810204
TEST_0850,37.154476
TEST_0851,203.06412
TEST_0852,3.4740396
TEST_0853,97.84314
TEST_0854,48.332104
TEST_0855,164.93341
TEST_0856,33.075672
TEST_0857,199.2568
TEST_0858,84.313934
TEST_0859,36.72652
TEST_0860,169.7026
TEST_0861,18.797888
TEST_0862,91.43307
TEST_0863,186.61255
TEST_0864,122.12376
TEST_0865,85.11381
TEST_0866,5.3571625
TEST_0867,63.27162
TEST_0868,58.452484
TEST_0869,126.22683
TEST_0870,156.17317
TEST_0871,141.87038
TEST_0872,125.65977
TEST_0873,156.35564
TEST_0874,184.15562
TEST_0875,79.80911
TEST_0876,49.161728
TEST_0877,24.852846
TEST_0878,171.35707
TEST_0879,44.53422
TEST_0880,113.10584
TEST_0881,113.72414
TEST_0882,44.615967
TEST_0883,112.4205
TEST_0884,82.34879
TEST_0885,57.451797
TEST_0886,44.00773
TEST_0887,76.46819
TEST_0888,6.903588
TEST_0889,207.17416
TEST_0890,90.27865
TEST_0891,155.33833
TEST_0892,97.437805
TEST_0893,44.007065
TEST_0894,165.58717
TEST_0895,142.91733
TEST_0896,93.17127
TEST_0897,131.74355
TEST_0898,54.387215
TEST_0899,45.437157
TEST_0900,139.90735
TEST_0901,82.46426
TEST_0902,3.3605282
TEST_0903,170.87178
TEST_0904,32.92578
TEST_0905,12.952163
TEST_0906,114.268074
TEST_0907,43.157192
TEST_0908,61.128235
TEST_0909,53.99405
TEST_0910,133.06696
TEST_0911,42.141636
TEST_0912,167.33388
TEST_0913,32.130405
TEST_0914,14.437194
TEST_0915,147.75648
TEST_0916,162.17401
TEST_0917,73.694855
TEST_0918,3.3802187
TEST_0919,91.43421
TEST_0920,56.714333
TEST_0921,92.34627
TEST_0922,208.91077
TEST_0923,274.88953
TEST_0924,7.9892926
TEST_0925,23.167168
TEST_0926,74.66799
TEST_0927,196.49005
TEST_0928,168.51091
TEST_0929,16.685385
TEST_0930,104.09694
TEST_0931,132.59598
TEST_0932,35.227715
TEST_0933,125.78682
TEST_0934,118.984085
TEST_0935,40.493454
TEST_0936,99.8657
TEST_0937,53.262463
TEST_0938,134.0633
TEST_0939,220.1442
TEST_0940,4.8076634
TEST_0941,193.02444
TEST_0942,16.149988
TEST_0943,28.08623
TEST_0944,102.54629
TEST_0945,206.9502
TEST_0946,148.3652
TEST_0947,47.187378
TEST_0948,72.44831
TEST_0949,106.30297
TEST_0950,86.47924
TEST_0951,101.86927
TEST_0952,13.527802
TEST_0953,213.95265
TEST_0954,149.0929
TEST_0955,48.437626
TEST_0956,97.35904
TEST_0957,7.8487835
TEST_0958,144.67038
TEST_0959,4.6767936
TEST_0960,7.0868278
TEST_0961,2.1853647
TEST_0962,86.841125
TEST_0963,141.92519
TEST_0964,22.754827
TEST_0965,96.54625
TEST_0966,199.6112
TEST_0967,120.579185
TEST_0968,7.292244
TEST_0969,163.34308
TEST_0970,186.88544
TEST_0971,52.42913
TEST_0972,138.82652
TEST_0973,191.06978
TEST_0974,8.994508
TEST_0975,99.10625
TEST_0976,103.30225
TEST_0977,130.36429
TEST_0978,132.60783
TEST_0979,63.334908
TEST_0980,40.18444
TEST_0981,62.064438
TEST_0982,15.356665
TEST_0983,147.04395
TEST_0984,61.594154
TEST_0985,10.238234
TEST_0986,179.40753
TEST_0987,82.47572
TEST_0988,54.17354
TEST_0989,121.19013
TEST_0990,24.658054
TEST_0991,181.73962
TEST_0992,172.38469
TEST_0993,11.062632
TEST_0994,36.711346
TEST_0995,68.669846
TEST_0996,47.766777
TEST_0997,60.832726
TEST_0998,161.38048
TEST_0999,19.313198
TEST_1000,45.767746
TEST_1001,39.712517
TEST_1002,46.25694
TEST_1003,12.618301
TEST_1004,37.716454
TEST_1005,15.805363
TEST_1006,125.47539
TEST_1007,39.249325
TEST_1008,101.59594
TEST_1009,60.641403
TEST_1010,30.41051
TEST_1011,24.20215
TEST_1012,44.45736
TEST_1013,157.7213
TEST_1014,47.202705
TEST_1015,136.83702
TEST_1016,86.89118
TEST_1017,162.61047
TEST_1018,23.788645
TEST_1019,92.62207
TEST_1020,147.66106
TEST_1021,71.257195
TEST_1022,125.07629
TEST_1023,30.467655
TEST_1024,177.40909
TEST_1025,198.69153
TEST_1026,9.262939
TEST_1027,30.499481
TEST_1028,61.09308
TEST_1029,198.0107
TEST_1030,158.69992
TEST_1031,118.0392
TEST_1032,87.75004
TEST_1033,167.28084
TEST_1034,87.0171
TEST_1035,44.30155
TEST_1036,133.51154
TEST_1037,84.645805
TEST_1038,114.238045
TEST_1039,160.10567
TEST_1040,104.6424
TEST_1041,170.2208
TEST_1042,229.10812
TEST_1043,107.00421
TEST_1044,220.81488
TEST_1045,138.50266
TEST_1046,6.525819
TEST_1047,53.95345
TEST_1048,19.144098
TEST_1049,152.93687
TEST_1050,14.661378
TEST_1051,15.51166
TEST_1052,82.46847
TEST_1053,59.28852
TEST_1054,92.98683
TEST_1055,62.81352
TEST_1056,97.491745
TEST_1057,112.53646
TEST_1058,58.276966
TEST_1059,45.188316
TEST_1060,8.432763
TEST_1061,35.786564
TEST_1062,4.1091757
TEST_1063,8.398688
TEST_1064,74.238434
TEST_1065,4.172912
TEST_1066,158.75021
TEST_1067,37.591843
TEST_1068,66.294945
TEST_1069,23.431585
TEST_1070,121.134766
TEST_1071,13.794828
TEST_1072,61.005764
TEST_1073,72.671234
TEST_1074,169.61244
TEST_1075,58.00275
TEST_1076,8.845644
TEST_1077,82.75981
TEST_1078,44.3554
TEST_1079,26.09604
TEST_1080,162.8865
TEST_1081,116.45733
TEST_1082,56.317028
TEST_1083,126.25221
TEST_1084,14.199743
TEST_1085,47.791656
TEST_1086,117.15125
TEST_1087,14.870699
TEST_1088,171.36336
TEST_1089,119.43684
TEST_1090,213.00134
TEST_1091,7.24822
TEST_1092,95.94125
TEST_1093,79.05639
TEST_1094,109.98847
TEST_1095,136.53246
TEST_1096,10.6950245
TEST_1097,88.69669
TEST_1098,26.645252
TEST_1099,38.588696
TEST_1100,61.40068
TEST_1101,65.36539
TEST_1102,28.265852
TEST_1103,149.94699
TEST_1104,132.68166
TEST_1105,25.942963
TEST_1106,62.437084
TEST_1107,191.4043
TEST_1108,152.91199
TEST_1109,127.02369
TEST_1110,79.521
TEST_1111,153.66002
TEST_1112,81.73952
TEST_1113,60.907974
TEST_1114,121.377365
TEST_1115,88.64601
TEST_1116,124.49281
TEST_1117,171.234
TEST_1118,138.62178
TEST_1119,103.799545
TEST_1120,58.910786
TEST_1121,31.610102
TEST_1122,81.56562
TEST_1123,105.29776
TEST_1124,142.6092
TEST_1125,193.90665
TEST_1126,155.5341
TEST_1127,36.63696
TEST_1128,12.470151
TEST_1129,89.79977
TEST_1130,26.555906
TEST_1131,76.90265
TEST_1132,117.2287
TEST_1133,148.42587
TEST_1134,65.84199
TEST_1135,31.621054
TEST_1136,254.86342
TEST_1137,198.66833
TEST_1138,133.84346
TEST_1139,73.4504
TEST_1140,33.511127
TEST_1141,140.15059
TEST_1142,130.74901
TEST_1143,215.57465
TEST_1144,8.451113
TEST_1145,21.902765
TEST_1146,8.500893
TEST_1147,150.8122
TEST_1148,169.73576
TEST_1149,31.250237
TEST_1150,149.6329
TEST_1151,128.52223
TEST_1152,10.566831
TEST_1153,77.15193
TEST_1154,57.635376
TEST_1155,13.757332
TEST_1156,163.78734
TEST_1157,102.65063
TEST_1158,120.10394
TEST_1159,135.10663
TEST_1160,56.18672
TEST_1161,156.89064
